# C cross sections.
# Alan Heays 2016-10-28
# Reference: Opacity project TOPBASE, cunto1992, NIST for linelist for excitations
# photoabsorption -- Photoabsorption cross section (cm2)
# photoionisation -- Photoionisation cross section (cm2)
# 
# wavelength   photoabsorption   photoionisation
  98.0000000       1.69267e-17       1.69267e-17
  98.1000000       1.69349e-17       1.69349e-17
  98.2000000       1.69431e-17       1.69431e-17
  98.3000000       1.69513e-17       1.69513e-17
  98.4000000       1.69595e-17       1.69595e-17
  98.5000000       1.69677e-17       1.69677e-17
  98.6000000       1.69759e-17       1.69759e-17
  98.7000000       1.69841e-17       1.69841e-17
  98.8000000       1.69923e-17       1.69923e-17
  98.9000000       1.70005e-17       1.70005e-17
  99.0000000       1.70087e-17       1.70087e-17
  99.1000000       1.70169e-17       1.70169e-17
  99.2000000       1.70251e-17       1.70251e-17
  99.3000000       1.70333e-17       1.70333e-17
  99.4000000       1.70415e-17       1.70415e-17
  99.5000000       1.70497e-17       1.70497e-17
  99.6000000       1.70579e-17       1.70579e-17
  99.7000000       1.70661e-17       1.70661e-17
  99.8000000       1.70743e-17       1.70743e-17
  99.9000000       1.70824e-17       1.70824e-17
 100.0000000       1.70906e-17       1.70906e-17
 100.1000000       1.70988e-17       1.70988e-17
 100.2000000       1.71070e-17       1.71070e-17
 100.3000000       1.71152e-17       1.71152e-17
 100.4000000       1.71234e-17       1.71234e-17
 100.5000000       1.71316e-17       1.71316e-17
 100.6000000       1.71398e-17       1.71398e-17
 100.7000000       1.71480e-17       1.71480e-17
 100.8000000       1.71562e-17       1.71562e-17
 100.9000000       1.71644e-17       1.71644e-17
 101.0000000       1.71726e-17       1.71726e-17
 101.1000000       1.71808e-17       1.71808e-17
 101.2000000       1.71890e-17       1.71890e-17
 101.3000000       1.71972e-17       1.71972e-17
 101.4000000       1.72054e-17       1.72054e-17
 101.5000000       1.72136e-17       1.72136e-17
 101.6000000       1.72218e-17       1.72218e-17
 101.7000000       1.72300e-17       1.72300e-17
 101.8000000       1.72381e-17       1.72381e-17
 101.9000000       1.72463e-17       1.72463e-17
 102.0000000       1.72545e-17       1.72545e-17
 102.1000000       1.72627e-17       1.72627e-17
 102.2000000       1.72709e-17       1.72709e-17
 102.3000000       1.72791e-17       1.72791e-17
 102.4000000       1.72873e-17       1.72873e-17
 102.5000000       1.72955e-17       1.72955e-17
 102.6000000       1.73037e-17       1.73037e-17
 102.7000000       1.73119e-17       1.73119e-17
 102.8000000       1.73201e-17       1.73201e-17
 102.9000000       1.73283e-17       1.73283e-17
 103.0000000       1.73365e-17       1.73365e-17
 103.1000000       1.73447e-17       1.73447e-17
 103.2000000       1.73529e-17       1.73529e-17
 103.3000000       1.73611e-17       1.73611e-17
 103.4000000       1.73693e-17       1.73693e-17
 103.5000000       1.73775e-17       1.73775e-17
 103.6000000       1.73857e-17       1.73857e-17
 103.7000000       1.73938e-17       1.73938e-17
 103.8000000       1.74020e-17       1.74020e-17
 103.9000000       1.74102e-17       1.74102e-17
 104.0000000       1.74184e-17       1.74184e-17
 104.1000000       1.74266e-17       1.74266e-17
 104.2000000       1.74348e-17       1.74348e-17
 104.3000000       1.74430e-17       1.74430e-17
 104.4000000       1.74512e-17       1.74512e-17
 104.5000000       1.74594e-17       1.74594e-17
 104.6000000       1.74676e-17       1.74676e-17
 104.7000000       1.74758e-17       1.74758e-17
 104.8000000       1.74840e-17       1.74840e-17
 104.9000000       1.74922e-17       1.74922e-17
 105.0000000       1.75004e-17       1.75004e-17
 105.1000000       1.75086e-17       1.75086e-17
 105.2000000       1.75168e-17       1.75168e-17
 105.3000000       1.75250e-17       1.75250e-17
 105.4000000       1.75332e-17       1.75332e-17
 105.5000000       1.75414e-17       1.75414e-17
 105.6000000       1.75495e-17       1.75495e-17
 105.7000000       1.75577e-17       1.75577e-17
 105.8000000       1.75659e-17       1.75659e-17
 105.9000000       1.75741e-17       1.75741e-17
 106.0000000       1.75823e-17       1.75823e-17
 106.1000000       1.75905e-17       1.75905e-17
 106.2000000       1.75987e-17       1.75987e-17
 106.3000000       1.76069e-17       1.76069e-17
 106.4000000       1.76151e-17       1.76151e-17
 106.5000000       1.76233e-17       1.76233e-17
 106.6000000       1.76315e-17       1.76315e-17
 106.7000000       1.76397e-17       1.76397e-17
 106.8000000       1.76479e-17       1.76479e-17
 106.9000000       1.76561e-17       1.76561e-17
 107.0000000       1.76643e-17       1.76643e-17
 107.1000000       1.76725e-17       1.76725e-17
 107.2000000       1.76807e-17       1.76807e-17
 107.3000000       1.76889e-17       1.76889e-17
 107.4000000       1.76971e-17       1.76971e-17
 107.5000000       1.77052e-17       1.77052e-17
 107.6000000       1.77134e-17       1.77134e-17
 107.7000000       1.77216e-17       1.77216e-17
 107.8000000       1.77298e-17       1.77298e-17
 107.9000000       1.77380e-17       1.77380e-17
 108.0000000       1.77462e-17       1.77462e-17
 108.1000000       1.77544e-17       1.77544e-17
 108.2000000       1.77626e-17       1.77626e-17
 108.3000000       1.77693e-17       1.77693e-17
 108.4000000       1.77700e-17       1.77700e-17
 108.5000000       1.77700e-17       1.77700e-17
 108.6000000       1.77700e-17       1.77700e-17
 108.7000000       1.77700e-17       1.77700e-17
 108.8000000       1.77700e-17       1.77700e-17
 108.9000000       1.77700e-17       1.77700e-17
 109.0000000       1.77700e-17       1.77700e-17
 109.1000000       1.77700e-17       1.77700e-17
 109.2000000       1.77700e-17       1.77700e-17
 109.3000000       1.77700e-17       1.77700e-17
 109.4000000       1.77700e-17       1.77700e-17
 109.5000000       1.77700e-17       1.77700e-17
 109.6000000       1.77700e-17       1.77700e-17
 109.7000000       1.77700e-17       1.77700e-17
 109.8000000       1.77700e-17       1.77700e-17
 109.9000000       1.77700e-17       1.77700e-17
 110.0000000       1.77700e-17       1.77700e-17
 110.1000000       1.12840e-17       1.12840e-17
 110.2000000       1.61521e-25       0.00000e+00
 110.3000000       3.63424e-25       0.00000e+00
 110.4000000       5.65327e-25       0.00000e+00
 110.5000000       7.67228e-25       0.00000e+00
 110.6000000       9.69131e-25       0.00000e+00
 110.7000000       1.17103e-24       0.00000e+00
 110.8000000       1.37294e-24       0.00000e+00
 110.9000000       1.57484e-24       0.00000e+00
 111.0000000       1.75534e-24       0.00000e+00
 111.1000000       1.80846e-24       0.00000e+00
 111.2000000       1.84598e-24       0.00000e+00
 111.3000000       1.89197e-24       0.00000e+00
 111.4000000       1.94988e-24       0.00000e+00
 111.5000000       2.02538e-24       0.00000e+00
 111.6000000       2.12887e-24       0.00000e+00
 111.7000000       2.28133e-24       0.00000e+00
 111.8000000       2.53196e-24       0.00000e+00
 111.9000000       3.02593e-24       0.00000e+00
 112.0000000       4.41224e-24       0.00000e+00
 112.1000000       6.25373e-19       0.00000e+00
 112.2000000       2.75030e-17       0.00000e+00
 112.3000000       9.18326e-18       0.00000e+00
 112.4000000       6.58515e-24       0.00000e+00
 112.5000000       4.95374e-24       0.00000e+00
 112.6000000       5.91605e-24       0.00000e+00
 112.7000000       1.11815e-23       0.00000e+00
 112.8000000       1.12990e-17       0.00000e+00
 112.9000000       4.09134e-17       0.00000e+00
 113.0000000       9.50951e-18       0.00000e+00
 113.1000000       1.30879e-19       0.00000e+00
 113.2000000       6.24731e-24       0.00000e+00
 113.3000000       5.36612e-24       0.00000e+00
 113.4000000       5.50473e-24       0.00000e+00
 113.5000000       6.46847e-24       0.00000e+00
 113.6000000       8.91976e-24       0.00000e+00
 113.7000000       1.63869e-23       0.00000e+00
 113.8000000       1.83989e-18       0.00000e+00
 113.9000000       3.16498e-17       0.00000e+00
 114.0000000       6.19603e-17       0.00000e+00
 114.1000000       4.98536e-18       0.00000e+00
 114.2000000       9.14971e-20       0.00000e+00
 114.3000000       9.67174e-24       0.00000e+00
 114.4000000       7.08814e-24       0.00000e+00
 114.5000000       6.01418e-24       0.00000e+00
 114.6000000       5.59044e-24       0.00000e+00
 114.7000000       5.53919e-24       0.00000e+00
 114.8000000       5.77174e-24       0.00000e+00
 114.9000000       6.29198e-24       0.00000e+00
 115.0000000       7.18371e-24       0.00000e+00
 115.1000000       8.65240e-24       0.00000e+00
 115.2000000       1.11704e-23       0.00000e+00
 115.3000000       1.59774e-23       0.00000e+00
 115.4000000       2.75171e-23       0.00000e+00
 115.5000000       8.56964e-23       0.00000e+00
 115.6000000       3.63202e-17       0.00000e+00
 115.7000000       1.89407e-17       0.00000e+00
 115.8000000       1.02949e-16       0.00000e+00
 115.9000000       2.21989e-17       0.00000e+00
 116.0000000       1.78122e-20       0.00000e+00
 116.1000000       1.96934e-19       0.00000e+00
 116.2000000       1.74200e-23       0.00000e+00
 116.3000000       1.22732e-23       0.00000e+00
 116.4000000       9.56024e-24       0.00000e+00
 116.5000000       7.98128e-24       0.00000e+00
 116.6000000       7.00998e-24       0.00000e+00
 116.7000000       6.39951e-24       0.00000e+00
 116.8000000       6.02216e-24       0.00000e+00
 116.9000000       5.80732e-24       0.00000e+00
 117.0000000       5.71460e-24       0.00000e+00
 117.1000000       5.72095e-24       0.00000e+00
 117.2000000       5.81442e-24       0.00000e+00
 117.3000000       5.99073e-24       0.00000e+00
 117.4000000       6.25183e-24       0.00000e+00
 117.5000000       6.60572e-24       0.00000e+00
 117.6000000       7.06695e-24       0.00000e+00
 117.7000000       7.65841e-24       0.00000e+00
 117.8000000       8.41464e-24       0.00000e+00
 117.9000000       9.38733e-24       0.00000e+00
 118.0000000       1.06555e-23       0.00000e+00
 118.1000000       1.23439e-23       0.00000e+00
 118.2000000       1.46594e-23       0.00000e+00
 118.3000000       1.79684e-23       0.00000e+00
 118.4000000       2.29828e-23       0.00000e+00
 118.5000000       3.12799e-23       0.00000e+00
 118.6000000       4.71469e-23       0.00000e+00
 118.7000000       8.72942e-23       0.00000e+00
 118.8000000       3.20275e-22       0.00000e+00
 118.9000000       8.05490e-17       0.00000e+00
 119.0000000       2.87875e-17       0.00000e+00
 119.1000000       7.01740e-21       0.00000e+00
 119.2000000       6.78627e-18       0.00000e+00
 119.3000000       1.79384e-16       0.00000e+00
 119.4000000       7.52503e-17       0.00000e+00
 119.5000000       1.00358e-17       0.00000e+00
 119.6000000       1.60281e-22       0.00000e+00
 119.7000000       7.95147e-23       0.00000e+00
 119.8000000       1.48643e-19       0.00000e+00
 119.9000000       3.43142e-23       0.00000e+00
 120.0000000       2.56168e-23       0.00000e+00
 120.1000000       2.01476e-23       0.00000e+00
 120.2000000       1.64710e-23       0.00000e+00
 120.3000000       1.38811e-23       0.00000e+00
 120.4000000       1.19913e-23       0.00000e+00
 120.5000000       1.05740e-23       0.00000e+00
 120.6000000       9.48836e-24       0.00000e+00
 120.7000000       8.64270e-24       0.00000e+00
 120.8000000       7.97570e-24       0.00000e+00
 120.9000000       7.44480e-24       0.00000e+00
 121.0000000       7.01990e-24       0.00000e+00
 121.1000000       6.67901e-24       0.00000e+00
 121.2000000       6.40602e-24       0.00000e+00
 121.3000000       6.18885e-24       0.00000e+00
 121.4000000       6.01826e-24       0.00000e+00
 121.5000000       5.88724e-24       0.00000e+00
 121.6000000       5.79034e-24       0.00000e+00
 121.7000000       5.72339e-24       0.00000e+00
 121.8000000       5.68310e-24       0.00000e+00
 121.9000000       5.66708e-24       0.00000e+00
 122.0000000       5.67324e-24       0.00000e+00
 122.1000000       5.70037e-24       0.00000e+00
 122.2000000       5.74748e-24       0.00000e+00
 122.3000000       5.81398e-24       0.00000e+00
 122.4000000       5.89957e-24       0.00000e+00
 122.5000000       6.00432e-24       0.00000e+00
 122.6000000       6.12856e-24       0.00000e+00
 122.7000000       6.27288e-24       0.00000e+00
 122.8000000       6.43824e-24       0.00000e+00
 122.9000000       6.62579e-24       0.00000e+00
 123.0000000       6.83714e-24       0.00000e+00
 123.1000000       7.07419e-24       0.00000e+00
 123.2000000       7.33935e-24       0.00000e+00
 123.3000000       7.63544e-24       0.00000e+00
 123.4000000       7.96591e-24       0.00000e+00
 123.5000000       8.33494e-24       0.00000e+00
 123.6000000       8.74753e-24       0.00000e+00
 123.7000000       9.20978e-24       0.00000e+00
 123.8000000       9.72902e-24       0.00000e+00
 123.9000000       1.03143e-23       0.00000e+00
 124.0000000       1.09769e-23       0.00000e+00
 124.1000000       1.17305e-23       0.00000e+00
 124.2000000       1.25927e-23       0.00000e+00
 124.3000000       1.35856e-23       0.00000e+00
 124.4000000       1.47378e-23       0.00000e+00
 124.5000000       1.60866e-23       0.00000e+00
 124.6000000       1.76817e-23       0.00000e+00
 124.7000000       1.95903e-23       0.00000e+00
 124.8000000       2.19057e-23       0.00000e+00
 124.9000000       2.47599e-23       0.00000e+00
 125.0000000       2.83457e-23       0.00000e+00
 125.1000000       3.29544e-23       0.00000e+00
 125.2000000       3.90438e-23       0.00000e+00
 125.3000000       4.73685e-23       0.00000e+00
 125.4000000       5.92497e-23       0.00000e+00
 125.5000000       7.71820e-23       0.00000e+00
 125.6000000       1.06370e-22       0.00000e+00
 125.7000000       1.59290e-22       0.00000e+00
 125.8000000       2.72874e-22       0.00000e+00
 125.9000000       6.05924e-22       0.00000e+00
 126.0000000       3.19946e-21       0.00000e+00
 126.1000000       2.60172e-16       0.00000e+00
 126.2000000       8.80055e-17       0.00000e+00
 126.3000000       8.80001e-22       0.00000e+00
 126.4000000       3.51866e-22       0.00000e+00
 126.5000000       2.05607e-22       0.00000e+00
 126.6000000       1.47051e-22       0.00000e+00
 126.7000000       1.21184e-22       0.00000e+00
 126.8000000       1.11784e-22       0.00000e+00
 126.9000000       1.13780e-22       0.00000e+00
 127.0000000       4.61388e-19       0.00000e+00
 127.1000000       3.05839e-21       0.00000e+00
 127.2000000       1.92413e-22       0.00000e+00
 127.3000000       2.74055e-22       0.00000e+00
 127.4000000       8.39229e-19       0.00000e+00
 127.5000000       8.67445e-22       0.00000e+00
 127.6000000       3.44377e-18       0.00000e+00
 127.7000000       2.21994e-16       0.00000e+00
 127.8000000       2.70079e-16       0.00000e+00
 127.9000000       1.15739e-17       0.00000e+00
 128.0000000       1.09153e-16       0.00000e+00
 128.1000000       8.87594e-17       0.00000e+00
 128.2000000       6.11452e-22       0.00000e+00
 128.3000000       2.81420e-22       0.00000e+00
 128.4000000       1.77343e-22       0.00000e+00
 128.5000000       1.25886e-22       0.00000e+00
 128.6000000       9.55347e-23       0.00000e+00
 128.7000000       7.62155e-23       0.00000e+00
 128.8000000       1.56886e-19       0.00000e+00
 128.9000000       5.22387e-23       0.00000e+00
 129.0000000       4.47803e-23       0.00000e+00
 129.1000000       3.90911e-23       0.00000e+00
 129.2000000       3.46459e-23       0.00000e+00
 129.3000000       3.11186e-23       0.00000e+00
 129.4000000       2.82881e-23       0.00000e+00
 129.5000000       2.59994e-23       0.00000e+00
 129.6000000       2.41417e-23       0.00000e+00
 129.7000000       2.26341e-23       0.00000e+00
 129.8000000       2.14168e-23       0.00000e+00
 129.9000000       2.04457e-23       0.00000e+00
 130.0000000       1.96881e-23       0.00000e+00
 130.1000000       1.91199e-23       0.00000e+00
 130.2000000       1.87245e-23       0.00000e+00
 130.3000000       1.84909e-23       0.00000e+00
 130.4000000       1.84133e-23       0.00000e+00
 130.5000000       1.84906e-23       0.00000e+00
 130.6000000       1.87268e-23       0.00000e+00
 130.7000000       1.91302e-23       0.00000e+00
 130.8000000       1.97154e-23       0.00000e+00
 130.9000000       2.05031e-23       0.00000e+00
 131.0000000       2.15221e-23       0.00000e+00
 131.1000000       2.28119e-23       0.00000e+00
 131.2000000       2.44253e-23       0.00000e+00
 131.3000000       2.64340e-23       0.00000e+00
 131.4000000       2.89352e-23       0.00000e+00
 131.5000000       3.20631e-23       0.00000e+00
 131.6000000       3.60060e-23       0.00000e+00
 131.7000000       4.10335e-23       0.00000e+00
 131.8000000       4.75419e-23       0.00000e+00
 131.9000000       5.61329e-23       0.00000e+00
 132.0000000       6.77537e-23       0.00000e+00
 132.1000000       8.39673e-23       0.00000e+00
 132.2000000       1.07502e-22       0.00000e+00
 132.3000000       1.43482e-22       0.00000e+00
 132.4000000       2.02491e-22       0.00000e+00
 132.5000000       3.09493e-22       0.00000e+00
 132.6000000       5.36305e-22       0.00000e+00
 132.7000000       1.17434e-21       0.00000e+00
 132.8000000       5.12715e-21       0.00000e+00
 132.9000000       3.34767e-16       0.00000e+00
 133.0000000       2.12100e-16       0.00000e+00
 133.1000000       2.13180e-21       0.00000e+00
 133.2000000       7.68928e-22       0.00000e+00
 133.3000000       4.01374e-22       0.00000e+00
 133.4000000       2.47722e-22       0.00000e+00
 133.5000000       1.68676e-22       0.00000e+00
 133.6000000       1.22591e-22       0.00000e+00
 133.7000000       9.33508e-23       0.00000e+00
 133.8000000       7.36238e-23       0.00000e+00
 133.9000000       5.96793e-23       0.00000e+00
 134.0000000       4.94534e-23       0.00000e+00
 134.1000000       4.17284e-23       0.00000e+00
 134.2000000       3.57474e-23       0.00000e+00
 134.3000000       3.10203e-23       0.00000e+00
 134.4000000       2.72179e-23       0.00000e+00
 134.5000000       2.41126e-23       0.00000e+00
 134.6000000       2.15426e-23       0.00000e+00
 134.7000000       1.93910e-23       0.00000e+00
 134.8000000       1.75709e-23       0.00000e+00
 134.9000000       1.60169e-23       0.00000e+00
 135.0000000       1.46792e-23       0.00000e+00
 135.1000000       1.35190e-23       0.00000e+00
 135.2000000       1.25059e-23       0.00000e+00
 135.3000000       1.16159e-23       0.00000e+00
 135.4000000       1.08296e-23       0.00000e+00
 135.5000000       1.01312e-23       0.00000e+00
 135.6000000       9.50795e-24       0.00000e+00
 135.7000000       8.94938e-24       0.00000e+00
 135.8000000       8.44671e-24       0.00000e+00
 135.9000000       7.99262e-24       0.00000e+00
 136.0000000       7.58100e-24       0.00000e+00
 136.1000000       7.20663e-24       0.00000e+00
 136.2000000       6.86512e-24       0.00000e+00
 136.3000000       6.55271e-24       0.00000e+00
 136.4000000       6.26614e-24       0.00000e+00
 136.5000000       6.00259e-24       0.00000e+00
 136.6000000       5.75970e-24       0.00000e+00
 136.7000000       5.53531e-24       0.00000e+00
 136.8000000       5.32760e-24       0.00000e+00
 136.9000000       5.13494e-24       0.00000e+00
 137.0000000       4.95593e-24       0.00000e+00
 137.1000000       4.78930e-24       0.00000e+00
 137.2000000       4.63398e-24       0.00000e+00
 137.3000000       4.48891e-24       0.00000e+00
 137.4000000       4.35329e-24       0.00000e+00
 137.5000000       4.22629e-24       0.00000e+00
 137.6000000       4.10721e-24       0.00000e+00
 137.7000000       3.99542e-24       0.00000e+00
 137.8000000       3.89037e-24       0.00000e+00
 137.9000000       3.79154e-24       0.00000e+00
 138.0000000       3.69847e-24       0.00000e+00
 138.1000000       3.61073e-24       0.00000e+00
 138.2000000       3.52795e-24       0.00000e+00
 138.3000000       3.44979e-24       0.00000e+00
 138.4000000       3.37593e-24       0.00000e+00
 138.5000000       3.30607e-24       0.00000e+00
 138.6000000       3.23997e-24       0.00000e+00
 138.7000000       3.17737e-24       0.00000e+00
 138.8000000       3.11807e-24       0.00000e+00
 138.9000000       3.06186e-24       0.00000e+00
 139.0000000       3.00854e-24       0.00000e+00
 139.1000000       2.95796e-24       0.00000e+00
 139.2000000       2.90996e-24       0.00000e+00
 139.3000000       2.86436e-24       0.00000e+00
 139.4000000       2.82108e-24       0.00000e+00
 139.5000000       2.77997e-24       0.00000e+00
 139.6000000       2.74089e-24       0.00000e+00
 139.7000000       2.70377e-24       0.00000e+00
 139.8000000       2.66850e-24       0.00000e+00
 139.9000000       2.63497e-24       0.00000e+00
 140.0000000       2.60312e-24       0.00000e+00
 140.1000000       2.57286e-24       0.00000e+00
 140.2000000       2.54411e-24       0.00000e+00
 140.3000000       2.51680e-24       0.00000e+00
 140.4000000       2.49088e-24       0.00000e+00
 140.5000000       2.46627e-24       0.00000e+00
 140.6000000       2.44293e-24       0.00000e+00
 140.7000000       2.42080e-24       0.00000e+00
 140.8000000       2.39983e-24       0.00000e+00
 140.9000000       2.37996e-24       0.00000e+00
 141.0000000       2.36118e-24       0.00000e+00
 141.1000000       2.34342e-24       0.00000e+00
 141.2000000       2.32666e-24       0.00000e+00
 141.3000000       2.31085e-24       0.00000e+00
 141.4000000       2.29596e-24       0.00000e+00
 141.5000000       2.28197e-24       0.00000e+00
 141.6000000       2.26884e-24       0.00000e+00
 141.7000000       2.25654e-24       0.00000e+00
 141.8000000       2.24505e-24       0.00000e+00
 141.9000000       2.23436e-24       0.00000e+00
 142.0000000       2.22441e-24       0.00000e+00
 142.1000000       2.21521e-24       0.00000e+00
 142.2000000       2.20674e-24       0.00000e+00
 142.3000000       2.19896e-24       0.00000e+00
 142.4000000       2.19188e-24       0.00000e+00
 142.5000000       2.18544e-24       0.00000e+00
 142.6000000       2.17968e-24       0.00000e+00
 142.7000000       2.17454e-24       0.00000e+00
 142.8000000       2.17006e-24       0.00000e+00
 142.9000000       2.16613e-24       0.00000e+00
 143.0000000       2.16287e-24       0.00000e+00
 143.1000000       2.16022e-24       0.00000e+00
 143.2000000       2.15804e-24       0.00000e+00
 143.3000000       2.15654e-24       0.00000e+00
 143.4000000       2.15556e-24       0.00000e+00
 143.5000000       2.15556e-24       0.00000e+00
 143.6000000       2.15556e-24       0.00000e+00
 143.7000000       2.15593e-24       0.00000e+00
 143.8000000       2.15711e-24       0.00000e+00
 143.9000000       2.15893e-24       0.00000e+00
 144.0000000       2.16127e-24       0.00000e+00
 144.1000000       2.16403e-24       0.00000e+00
 144.2000000       2.16739e-24       0.00000e+00
 144.3000000       2.17125e-24       0.00000e+00
 144.4000000       2.17563e-24       0.00000e+00
 144.5000000       2.18055e-24       0.00000e+00
 144.6000000       2.18597e-24       0.00000e+00
 144.7000000       2.19193e-24       0.00000e+00
 144.8000000       2.19840e-24       0.00000e+00
 144.9000000       2.20539e-24       0.00000e+00
 145.0000000       2.21291e-24       0.00000e+00
 145.1000000       2.22095e-24       0.00000e+00
 145.2000000       2.22953e-24       0.00000e+00
 145.3000000       2.23865e-24       0.00000e+00
 145.4000000       2.24828e-24       0.00000e+00
 145.5000000       2.25847e-24       0.00000e+00
 145.6000000       2.26922e-24       0.00000e+00
 145.7000000       2.28049e-24       0.00000e+00
 145.8000000       2.29236e-24       0.00000e+00
 145.9000000       2.30477e-24       0.00000e+00
 146.0000000       2.31776e-24       0.00000e+00
 146.1000000       2.33133e-24       0.00000e+00
 146.2000000       2.34551e-24       0.00000e+00
 146.3000000       2.36028e-24       0.00000e+00
 146.4000000       2.37567e-24       0.00000e+00
 146.5000000       2.39169e-24       0.00000e+00
 146.6000000       2.40834e-24       0.00000e+00
 146.7000000       2.42564e-24       0.00000e+00
 146.8000000       2.44361e-24       0.00000e+00
 146.9000000       2.46227e-24       0.00000e+00
 147.0000000       2.48162e-24       0.00000e+00
 147.1000000       2.50169e-24       0.00000e+00
 147.2000000       2.52249e-24       0.00000e+00
 147.3000000       2.54404e-24       0.00000e+00
 147.4000000       2.56636e-24       0.00000e+00
 147.5000000       2.58949e-24       0.00000e+00
 147.6000000       2.61343e-24       0.00000e+00
 147.7000000       2.63820e-24       0.00000e+00
 147.8000000       2.66386e-24       0.00000e+00
 147.9000000       2.69040e-24       0.00000e+00
 148.0000000       2.71787e-24       0.00000e+00
 148.1000000       2.74631e-24       0.00000e+00
 148.2000000       2.77574e-24       0.00000e+00
 148.3000000       2.80619e-24       0.00000e+00
 148.4000000       2.83772e-24       0.00000e+00
 148.5000000       2.87033e-24       0.00000e+00
 148.6000000       2.90412e-24       0.00000e+00
 148.7000000       2.93909e-24       0.00000e+00
 148.8000000       2.97530e-24       0.00000e+00
 148.9000000       3.01280e-24       0.00000e+00
 149.0000000       3.05166e-24       0.00000e+00
 149.1000000       3.09193e-24       0.00000e+00
 149.2000000       3.13368e-24       0.00000e+00
 149.3000000       3.17697e-24       0.00000e+00
 149.4000000       3.22187e-24       0.00000e+00
 149.5000000       3.26847e-24       0.00000e+00
 149.6000000       3.31684e-24       0.00000e+00
 149.7000000       3.36708e-24       0.00000e+00
 149.8000000       3.41927e-24       0.00000e+00
 149.9000000       3.47354e-24       0.00000e+00
 150.0000000       3.53000e-24       0.00000e+00
 150.1000000       3.58875e-24       0.00000e+00
 150.2000000       3.64993e-24       0.00000e+00
 150.3000000       3.71369e-24       0.00000e+00
 150.4000000       3.78019e-24       0.00000e+00
 150.5000000       3.84957e-24       0.00000e+00
 150.6000000       3.92204e-24       0.00000e+00
 150.7000000       3.99779e-24       0.00000e+00
 150.8000000       4.07705e-24       0.00000e+00
 150.9000000       4.16001e-24       0.00000e+00
 151.0000000       4.24697e-24       0.00000e+00
 151.1000000       4.33823e-24       0.00000e+00
 151.2000000       4.43407e-24       0.00000e+00
 151.3000000       4.53483e-24       0.00000e+00
 151.4000000       4.64093e-24       0.00000e+00
 151.5000000       4.75274e-24       0.00000e+00
 151.6000000       4.87078e-24       0.00000e+00
 151.7000000       4.99555e-24       0.00000e+00
 151.8000000       5.12762e-24       0.00000e+00
 151.9000000       5.26765e-24       0.00000e+00
 152.0000000       5.41636e-24       0.00000e+00
 152.1000000       5.57457e-24       0.00000e+00
 152.2000000       5.74320e-24       0.00000e+00
 152.3000000       5.92330e-24       0.00000e+00
 152.4000000       6.11604e-24       0.00000e+00
 152.5000000       6.32279e-24       0.00000e+00
 152.6000000       6.54506e-24       0.00000e+00
 152.7000000       6.78462e-24       0.00000e+00
 152.8000000       7.04356e-24       0.00000e+00
 152.9000000       7.32418e-24       0.00000e+00
 153.0000000       7.62923e-24       0.00000e+00
 153.1000000       7.96194e-24       0.00000e+00
 153.2000000       8.32605e-24       0.00000e+00
 153.3000000       8.72603e-24       0.00000e+00
 153.4000000       9.16714e-24       0.00000e+00
 153.5000000       9.65570e-24       0.00000e+00
 153.6000000       1.01993e-23       0.00000e+00
 153.7000000       1.08072e-23       0.00000e+00
 153.8000000       1.14907e-23       0.00000e+00
 153.9000000       1.22637e-23       0.00000e+00
 154.0000000       1.31434e-23       0.00000e+00
 154.1000000       1.41517e-23       0.00000e+00
 154.2000000       1.53162e-23       0.00000e+00
 154.3000000       1.66725e-23       0.00000e+00
 154.4000000       1.82672e-23       0.00000e+00
 154.5000000       2.01618e-23       0.00000e+00
 154.6000000       2.24394e-23       0.00000e+00
 154.7000000       2.52141e-23       0.00000e+00
 154.8000000       2.86462e-23       0.00000e+00
 154.9000000       3.29665e-23       0.00000e+00
 155.0000000       3.85178e-23       0.00000e+00
 155.1000000       4.58258e-23       0.00000e+00
 155.2000000       5.57329e-23       0.00000e+00
 155.3000000       6.96570e-23       0.00000e+00
 155.4000000       9.01424e-23       0.00000e+00
 155.5000000       1.22143e-22       0.00000e+00
 155.6000000       1.76436e-22       0.00000e+00
 155.7000000       2.80515e-22       0.00000e+00
 155.8000000       5.25126e-22       0.00000e+00
 155.9000000       1.41924e-21       0.00000e+00
 156.0000000       1.02822e-16       0.00000e+00
 156.1000000       4.51503e-16       0.00000e+00
 156.2000000       2.45146e-20       0.00000e+00
 156.3000000       1.18043e-21       0.00000e+00
 156.4000000       4.74426e-22       0.00000e+00
 156.5000000       2.61669e-22       0.00000e+00
 156.6000000       1.67848e-22       0.00000e+00
 156.7000000       1.17988e-22       0.00000e+00
 156.8000000       8.82936e-23       0.00000e+00
 156.9000000       6.91847e-23       0.00000e+00
 157.0000000       5.61776e-23       0.00000e+00
 157.1000000       4.69399e-23       0.00000e+00
 157.2000000       4.01589e-23       0.00000e+00
 157.3000000       3.50489e-23       0.00000e+00
 157.4000000       3.11162e-23       0.00000e+00
 157.5000000       2.80379e-23       0.00000e+00
 157.6000000       2.55953e-23       0.00000e+00
 157.7000000       2.36364e-23       0.00000e+00
 157.8000000       2.20524e-23       0.00000e+00
 157.9000000       2.07644e-23       0.00000e+00
 158.0000000       1.97136e-23       0.00000e+00
 158.1000000       1.88558e-23       0.00000e+00
 158.2000000       1.81571e-23       0.00000e+00
